reference_check_id,check_id,check_type,validation_scope,source_table_family,source_row_level,source_row_type,target_table_family,target_row_level,target_row_type,compared_key,demand_number,major_head_code,sub_major_head_code,minor_head_code,sub_head_code,detailed_head_code,financial_column_position,financial_column_label,source_amount,target_amount,diff,abs_diff,accuracy_pct,passed,failed,metric_name,metric_value,threshold,na_reason,source_file,target_file
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_103,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_103,03,2071,01,103,,,4,Budget_2020_21,827,827,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_104,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_104,03,2071,01,104,,,1,Accounts_2018_19,178985.08,178985.08,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_104,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_104,03,2071,01,104,,,2,Budget_2019_20,190150,190150,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_104,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_104,03,2071,01,104,,,3,Revised_2019_20,190150,190150,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_104,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_104,03,2071,01,104,,,4,Budget_2020_21,187690,187690,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_105,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_105,03,2071,01,105,,,1,Accounts_2018_19,153064.97,153064.97,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_105,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_105,03,2071,01,105,,,2,Budget_2019_20,290750,290750,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_105,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_105,03,2071,01,105,,,3,Revised_2019_20,290750,290750,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_105,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_105,03,2071,01,105,,,4,Budget_2020_21,261435,261435,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_106,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_106,03,2071,01,106,,,1,Accounts_2018_19,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_106,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_106,03,2071,01,106,,,2,Budget_2019_20,500,500,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_106,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_106,03,2071,01,106,,,3,Revised_2019_20,500,500,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_106,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_106,03,2071,01,106,,,4,Budget_2020_21,500,500,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_107,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_107,03,2071,01,107,,,1,Accounts_2018_19,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_107,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_107,03,2071,01,107,,,2,Budget_2019_20,2,2,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_107,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_107,03,2071,01,107,,,3,Revised_2019_20,2,2,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_107,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_107,03,2071,01,107,,,4,Budget_2020_21,1,1,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_108,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_108,03,2071,01,108,,,1,Accounts_2018_19,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_108,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_108,03,2071,01,108,,,2,Budget_2019_20,5,5,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_108,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_108,03,2071,01,108,,,3,Revised_2019_20,5,5,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_108,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_108,03,2071,01,108,,,4,Budget_2020_21,1,1,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_109,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_109,03,2071,01,109,,,1,Accounts_2018_19,2161.77,2161.77,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_109,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_109,03,2071,01,109,,,2,Budget_2019_20,2435,2435,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_109,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_109,03,2071,01,109,,,3,Revised_2019_20,22397,22397,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_109,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_109,03,2071,01,109,,,4,Budget_2020_21,5000,5000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_110,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_110,03,2071,01,110,,,1,Accounts_2018_19,37636.52,37636.52,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_110,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_110,03,2071,01,110,,,2,Budget_2019_20,45000,45000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_110,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_110,03,2071,01,110,,,3,Revised_2019_20,45000,45000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_110,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_110,03,2071,01,110,,,4,Budget_2020_21,45000,45000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_115,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_115,03,2071,01,115,,,1,Accounts_2018_19,70401.63,70510.16,-108.53,108.53,99.85,0,1,abs_diff,108.53,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_115,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_115,03,2071,01,115,,,2,Budget_2019_20,105110,105110,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_115,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_115,03,2071,01,115,,,3,Revised_2019_20,105110,105110,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_115,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_115,03,2071,01,115,,,4,Budget_2020_21,110588,110588,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_117,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_117,03,2071,01,117,,,1,Accounts_2018_19,118721.17,118721.17,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_117,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_117,03,2071,01,117,,,2,Budget_2019_20,147000,147000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_117,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_117,03,2071,01,117,,,3,Revised_2019_20,147000,147000,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_117,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_117,03,2071,01,117,,,4,Budget_2020_21,156400,156400,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_119,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_119,03,2071,01,119,,,1,Accounts_2018_19,395.66,395.66,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_119,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_119,03,2071,01,119,,,2,Budget_2019_20,600,600,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_119,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_119,03,2071,01,119,,,3,Revised_2019_20,600,600,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_119,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_119,03,2071,01,119,,,4,Budget_2020_21,600,600,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_200,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_200,03,2071,01,200,,,1,Accounts_2018_19,346.09,346.09,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_200,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_200,03,2071,01,200,,,2,Budget_2019_20,672,672,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_200,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_200,03,2071,01,200,,,3,Revised_2019_20,672,672,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_200,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_200,03,2071,01,200,,,4,Budget_2020_21,669,669,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_800,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_800,03,2071,01,800,,,1,Accounts_2018_19,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_800,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_800,03,2071,01,800,,,2,Budget_2019_20,3,3,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_800,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_800,03,2071,01,800,,,3,Revised_2019_20,3,3,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_800,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_800,03,2071,01,800,,,4,Budget_2020_21,1,1,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_911,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_911,03,2071,01,911,,,1,Accounts_2018_19,-8675.56,-8675.56,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_911,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_911,03,2071,01,911,,,2,Budget_2019_20,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_911,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_911,03,2071,01,911,,,3,Revised_2019_20,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2071_01_911,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2071_01_911,03,2071,01,911,,,4,Budget_2020_21,0,0,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2235_60_110,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2235_60_110,03,2235,60,110,,,1,Accounts_2018_19,3178.77,3178.77,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2235_60_110,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2235_60_110,03,2235,60,110,,,2,Budget_2019_20,3614,3614,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
KA.2021-22.expvol_1.in_schema.object_head.minor.03_2235_60_110,W01,object_data_to_minor_total_within_object_head,in_schema,object_head,Object-Head,Data,object_head,Minor-Head,Total,03_2235_60_110,03,2235,60,110,,,3,Revised_2019_20,3728.39,3728.39,0,0,100,1,0,abs_diff,0,0.01,,final_object_head_summary.csv,final_object_head_summary.csv
